270200.8103599711,6662292.689104141,271555.4797359765,6663647.358480146
239313.9963229791,6608803.653093392,242023.33507498994,6611512.991845403
266136.8022319548,660938.019728135,267491.47160796024,66662292.689104141
266229.4065838302,6671636.468208365,268938.745335841,6674345.806960376
271648.08408785186,6674345.806960376,274357.4228398627,6677055.145712387
271134.17454666883,6664284.243221239,272488.84392267425,6665638.912597245
